timestamp,open,high,low,close,volume
2020-07-14,10.0000,10.0000,10.0000,10.0000,0
2020-07-13,10.0000,10.0000,10.0000,10.0000,0
2020-07-10,10.0000,10.0000,10.0000,10.0000,0
2020-07-09,10.0000,10.0000,10.0000,10.0000,0
2020-07-08,10.0000,10.0000,10.0000,10.0000,0
2020-07-07,10.0000,10.0000,10.0000,10.0000,0
2020-07-06,10.0000,10.0000,10.0000,10.0000,0
2020-07-02,10.0000,10.0000,10.0000,10.0000,0
2020-07-01,10.0000,10.0000,9.8000,10.0000,400
2020-06-30,10.7500,10.7500,10.7500,10.7500,12
2020-06-29,10.7500,10.7500,10.7500,10.7500,300
2020-06-26,11.5000,11.5000,11.5000,11.5000,100
2020-06-25,11.7500,11.7500,11.7500,11.7500,300
2020-06-24,12.5000,12.5000,12.5000,12.5000,100
2020-06-23,12.7500,12.7500,12.7500,12.7500,300
2020-06-22,12.7500,12.7500,12.7500,12.7500,200
2020-06-19,13.5500,13.5500,13.5500,13.5500,30
2020-06-18,13.5500,13.5500,13.5500,13.5500,100
2020-06-17,15.0000,15.0000,15.0000,15.0000,200
2020-06-16,15.0000,15.0000,15.0000,15.0000,1
2020-06-15,14.9900,15.0000,14.9900,15.0000,435
2020-06-12,0.1500,0.1500,0.1500,0.1500,17
2020-06-11,15.0000,15.0000,15.0000,15.0000,0
2020-06-10,0.1500,0.1500,0.1500,0.1500,5000
2020-06-09,0.1700,0.1732,0.1500,0.1500,37300
2020-06-08,0.1950,0.1950,0.1830,0.1830,1200
2020-06-05,0.2500,0.2679,0.1350,0.1350,42600
2020-06-04,0.2679,0.2699,0.2679,0.2699,1802
2020-06-03,0.2699,0.2699,0.2679,0.2679,1500
2020-06-02,0.2798,0.2798,0.2798,0.2798,0
2020-06-01,0.3329,0.3329,0.1400,0.2798,6800
2020-05-29,0.2500,0.2500,0.2500,0.2500,0
2020-05-28,0.2500,0.2500,0.2500,0.2500,1000
2020-05-27,0.2499,0.2499,0.2499,0.2499,3
2020-05-26,0.2000,0.2499,0.1999,0.2499,5800
2020-05-22,0.1626,0.1626,0.1500,0.1500,5700
2020-05-21,0.1999,0.2000,0.1400,0.1400,81200
2020-05-20,0.1500,0.2000,0.1500,0.1500,55800
2020-05-19,0.1550,0.2000,0.1200,0.1200,141800
2020-05-18,0.2500,0.2500,0.2500,0.2500,1700
2020-05-15,0.2100,0.2100,0.2100,0.2100,3
2020-05-14,0.2100,0.2100,0.2100,0.2100,10000
2020-05-13,0.2460,0.2460,0.2460,0.2460,0
2020-05-12,0.2480,0.2480,0.2460,0.2460,8200
2020-05-11,0.3800,0.3800,0.2500,0.2500,800
2020-05-08,0.2500,0.2500,0.2500,0.2500,0
2020-05-07,0.3780,0.3780,0.2500,0.2500,1700
2020-05-06,0.3900,0.3900,0.2500,0.2500,900
2020-05-05,0.1751,0.1751,0.1751,0.1751,0
2020-05-04,0.1751,0.1751,0.1751,0.1751,0
2020-05-01,0.3550,0.3550,0.1751,0.1751,3800
2020-04-30,0.1770,0.1770,0.1750,0.1750,1500
2020-04-29,0.1620,0.3880,0.1620,0.1740,18400
2020-04-28,0.1640,0.2500,0.1640,0.2500,3500
2020-04-27,0.2985,0.2985,0.2500,0.2500,10000
2020-04-24,0.2480,0.2480,0.2480,0.2480,0
2020-04-23,0.1500,0.2480,0.1500,0.2480,1500
2020-04-22,0.2437,0.2437,0.2437,0.2437,0
2020-04-21,0.3270,0.3270,0.2050,0.2437,24900
2020-04-20,0.3270,0.3270,0.3270,0.3270,0
2020-04-17,0.3270,0.3270,0.3270,0.3270,0
2020-04-16,0.3470,0.3470,0.3000,0.3270,1500
2020-04-15,0.3600,0.3600,0.3600,0.3600,0
2020-04-14,0.3600,0.3600,0.3600,0.3600,0
2020-04-13,0.3600,0.3600,0.3600,0.3600,0
2020-04-09,0.3600,0.3600,0.3600,0.3600,0
2020-04-08,0.1820,0.3600,0.1820,0.3600,2800
2020-04-07,0.2600,0.4500,0.2600,0.4500,1000
2020-04-06,0.4000,0.4000,0.4000,0.4000,0
2020-04-03,0.4000,0.5000,0.4000,0.4000,4000
2020-04-02,0.3100,0.4500,0.3100,0.4500,3200
2020-04-01,0.4500,0.4500,0.4500,0.4500,100
2020-03-31,0.4000,0.4000,0.4000,0.4000,0
2020-03-30,0.4000,0.4000,0.4000,0.4000,600
2020-03-27,0.5000,0.5000,0.3900,0.4971,4100
2020-03-26,0.5000,0.5000,0.4000,0.4000,2300
2020-03-25,0.2020,0.3775,0.2020,0.3775,16300
2020-03-24,0.2050,0.2800,0.2050,0.2800,7900
2020-03-23,0.2180,0.2180,0.2180,0.2180,200
2020-03-20,0.2400,0.2800,0.2000,0.2800,23000
2020-03-19,0.1921,0.2600,0.1743,0.2600,18600
2020-03-18,0.2500,0.2700,0.1921,0.2100,22100
2020-03-17,0.2800,0.3000,0.2400,0.3000,14500
2020-03-16,0.2601,0.2601,0.1550,0.2180,77900
2020-03-13,0.3500,0.3500,0.3051,0.3500,2700
2020-03-12,0.2650,0.3300,0.2650,0.3300,2500
2020-03-11,0.3319,0.3319,0.3121,0.3121,3300
2020-03-10,0.4000,0.4000,0.3500,0.3500,1700
2020-03-09,0.4099,0.4100,0.3140,0.3140,12400
2020-03-06,0.3600,0.4900,0.3600,0.4900,1000
2020-03-05,0.3775,0.5180,0.3775,0.4900,40500
2020-03-04,0.2800,0.4000,0.2800,0.4000,11000
2020-03-03,0.3299,0.3299,0.3299,0.3299,55
2020-03-02,0.3100,0.3400,0.2500,0.3299,15100
2020-02-28,0.4790,0.5100,0.2600,0.3500,28400
2020-02-27,0.3009,0.3009,0.3009,0.3009,300
2020-02-26,0.3500,0.3500,0.3000,0.3150,40300
2020-02-25,0.3500,0.3500,0.2900,0.3350,12400
2020-02-24,0.3000,0.3500,0.3000,0.3500,10500
2020-02-21,0.3499,0.4000,0.2900,0.2900,38600
2020-02-20,0.3500,0.3500,0.2900,0.3150,17500
2020-02-19,0.2800,0.2800,0.2600,0.2600,3100
2020-02-18,0.3500,0.3550,0.3000,0.3300,7400
2020-02-14,0.2872,0.3500,0.2872,0.3500,5800
2020-02-13,0.3800,0.3800,0.3500,0.3500,4300
2020-02-12,0.4000,0.4000,0.3450,0.3800,1400
2020-02-11,0.3400,0.3400,0.3400,0.3400,0
2020-02-10,0.3000,0.5100,0.3000,0.3400,23100
2020-02-07,0.3000,0.3800,0.3000,0.3298,6900
2020-02-06,0.3001,0.3800,0.3000,0.3800,11100
2020-02-05,0.3500,0.4000,0.3000,0.3750,18400
2020-02-04,0.3900,0.3900,0.3900,0.3900,1200
2020-02-03,0.4000,0.4024,0.3100,0.3100,13600
2020-01-31,0.3600,0.3800,0.3100,0.3451,12800
2020-01-30,0.3500,0.3500,0.3000,0.3000,35135
2020-01-29,0.3384,0.3500,0.3384,0.3500,5000
2020-01-28,0.3815,0.4500,0.3815,0.4500,10000
2020-01-27,0.4900,0.4900,0.4900,0.4900,0
2020-01-24,0.5000,0.5000,0.4900,0.4900,900
2020-01-23,0.5049,0.5500,0.4000,0.4000,3800
2020-01-22,0.3852,0.5000,0.3852,0.5000,14400
2020-01-21,0.4500,0.5100,0.3810,0.3810,4800
2020-01-17,0.4000,0.4000,0.4000,0.4000,0
2020-01-16,0.4000,0.5000,0.4000,0.4000,7900
2020-01-15,0.4000,0.4500,0.3600,0.3999,24800
2020-01-14,0.5400,0.5400,0.5000,0.5000,700
2020-01-13,0.5200,0.5200,0.5200,0.5200,0
2020-01-10,0.6000,0.6000,0.4000,0.5200,46400
2020-01-09,0.4500,0.6000,0.4500,0.6000,5200
2020-01-08,0.4700,0.5960,0.4000,0.5960,9500
2020-01-07,0.6000,0.6000,0.5000,0.6000,9000
2020-01-06,0.6000,0.6000,0.6000,0.6000,100
2020-01-03,0.5599,0.5860,0.4500,0.4500,21100
2020-01-02,0.6200,0.6200,0.5006,0.5500,10800
2019-12-31,0.6215,0.6988,0.6130,0.6130,7700
2019-12-30,0.8999,0.9000,0.5610,0.7399,22300
2019-12-27,0.5000,0.9000,0.4794,0.9000,57200
2019-12-26,0.5100,0.5200,0.5100,0.5200,2000
2019-12-24,0.4920,0.5200,0.4920,0.5200,4300
2019-12-23,0.4888,0.5500,0.4000,0.5500,11000
2019-12-20,0.4800,0.5500,0.4600,0.5500,49400
2019-12-19,0.4100,0.4400,0.4000,0.4000,5100
2019-12-18,0.5200,0.5200,0.4000,0.4100,6000
2019-12-17,0.3800,0.5200,0.3800,0.5200,1300
2019-12-16,0.5100,0.5300,0.4300,0.5200,10300
2019-12-13,0.5200,0.5500,0.4000,0.5500,10600
2019-12-12,0.5250,0.5250,0.4000,0.4000,8300
2019-12-11,0.5520,0.5520,0.4880,0.4880,10100
2019-12-10,0.5300,0.5940,0.5300,0.5940,1100
2019-12-09,0.6000,0.6000,0.6000,0.6000,1200
2019-12-06,0.5738,0.6200,0.5400,0.5400,10400
2019-12-05,0.6330,0.6330,0.5600,0.6300,3500
2019-12-04,0.6000,0.6000,0.6000,0.6000,7118
2019-12-03,0.6000,0.6000,0.6000,0.6000,100
2019-12-02,0.6300,0.6300,0.4700,0.6000,9100
2019-11-29,0.6350,0.6350,0.6350,0.6350,2627
2019-11-27,0.6350,0.6350,0.6350,0.6350,0
2019-11-26,0.5800,0.6350,0.5800,0.6350,5000
2019-11-25,0.6350,0.6350,0.6125,0.6125,7500
2019-11-22,0.5800,0.7000,0.5800,0.6170,42800
2019-11-21,0.5000,0.6000,0.5000,0.5500,13500
2019-11-20,0.4500,0.4928,0.4411,0.4411,4400
2019-11-19,0.4647,0.5000,0.4647,0.5000,8300
2019-11-18,0.5600,0.6000,0.5000,0.5500,15800
2019-11-15,0.6500,0.6700,0.6000,0.6000,24600
2019-11-14,0.7150,0.7150,0.6200,0.6750,10800
2019-11-13,0.7150,0.7150,0.6310,0.6310,10000
2019-11-12,0.7860,0.7860,0.6400,0.6400,31600
2019-11-11,0.7500,0.8500,0.6300,0.8400,24300
2019-11-08,0.9500,0.9500,0.6650,0.6801,46300
2019-11-07,0.5700,0.9600,0.4136,0.9000,224900
2019-11-06,0.5200,0.5500,0.4999,0.5000,31200
2019-11-05,0.4900,0.5000,0.4200,0.4200,14900
2019-11-04,0.5000,0.5500,0.4640,0.4640,25600
2019-11-01,0.4651,0.4960,0.4651,0.4959,2882
2019-10-31,0.2800,0.2800,0.2800,0.2800,0
2019-10-30,0.2800,0.2800,0.2800,0.2800,0
2019-10-29,0.2800,0.2800,0.2800,0.2800,0
2019-10-28,0.2800,0.2800,0.2800,0.2800,0
2019-10-25,0.2800,0.2800,0.2800,0.2800,0
2019-10-24,0.2800,0.2800,0.2800,0.2800,0
2019-10-23,0.4290,0.4290,0.2800,0.2800,5200
2019-10-22,0.3200,0.3200,0.3200,0.3200,0
2019-10-21,0.3200,0.3200,0.3200,0.3200,500
2019-10-18,0.2800,0.2800,0.2800,0.2800,1000
2019-10-17,0.4500,0.4500,0.4500,0.4500,0
2019-10-16,0.4500,0.4500,0.4500,0.4500,0
2019-10-15,0.4500,0.4500,0.4500,0.4500,0
2019-10-14,0.4500,0.4500,0.4500,0.4500,0
2019-10-11,0.4500,0.4500,0.4500,0.4500,0
2019-10-10,0.4500,0.4500,0.4500,0.4500,0
2019-10-09,0.4500,0.4500,0.4500,0.4500,0
2019-10-08,0.4500,0.4500,0.4500,0.4500,0
2019-10-07,0.4500,0.4500,0.4500,0.4500,0
2019-10-04,0.4500,0.4500,0.4500,0.4500,73
2019-10-03,0.4500,0.4500,0.4500,0.4500,0
2019-10-02,0.4500,0.4500,0.4480,0.4500,5000
2019-10-01,0.4000,0.4000,0.4000,0.4000,3700
2019-09-30,0.3000,0.3000,0.3000,0.3000,0
2019-09-27,0.3000,0.3000,0.3000,0.3000,0
2019-09-26,0.3000,0.3000,0.3000,0.3000,800
2019-09-25,0.3000,0.3000,0.3000,0.3000,0
2019-09-24,0.3000,0.3000,0.3000,0.3000,0
2019-09-23,0.3000,0.3000,0.3000,0.3000,800
2019-09-20,0.3070,0.3070,0.3070,0.3070,0
2019-09-19,0.3070,0.3070,0.3070,0.3070,0
2019-09-18,0.3070,0.3070,0.3070,0.3070,1000
2019-09-17,0.3070,0.3070,0.3070,0.3070,0
2019-09-16,0.3070,0.3070,0.3070,0.3070,0
2019-09-13,0.3070,0.3070,0.3070,0.3070,0
2019-09-12,0.3070,0.3070,0.3070,0.3070,0
2019-09-11,0.3070,0.3070,0.3070,0.3070,0
2019-09-10,0.3070,0.3070,0.3070,0.3070,300
2019-09-09,0.4980,0.4980,0.4980,0.4980,0
2019-09-06,0.3470,0.4980,0.3470,0.4980,400
2019-09-05,0.5287,0.5287,0.5287,0.5287,0
2019-09-04,0.5600,0.5600,0.5287,0.5287,200
2019-09-03,0.3070,0.3070,0.3070,0.3070,0
2019-08-30,0.3070,0.3070,0.3070,0.3070,0
2019-08-29,0.3070,0.3070,0.3070,0.3070,0
2019-08-28,0.3070,0.3070,0.3070,0.3070,0
2019-08-27,0.3070,0.3070,0.3070,0.3070,0
2019-08-26,0.3070,0.3070,0.3070,0.3070,200
2019-08-23,0.3070,0.3070,0.3070,0.3070,1000
2019-08-22,0.3000,0.3000,0.3000,0.3000,0
2019-08-21,0.3000,0.3000,0.3000,0.3000,0
2019-08-20,0.3000,0.3000,0.3000,0.3000,0
2019-08-19,0.3000,0.3000,0.3000,0.3000,10
2019-08-15,0.3000,0.3000,0.3000,0.3000,50
2019-08-14,0.3000,0.3000,0.3000,0.3000,1000
2019-08-13,0.3220,0.3220,0.3220,0.3220,400
2019-08-12,0.6990,0.6990,0.5255,0.5255,456
2019-08-09,0.4000,0.4000,0.4000,0.4000,4481
2019-08-08,0.2300,0.2300,0.2300,0.2300,0
2019-08-07,0.2300,0.2300,0.2300,0.2300,100
2019-08-06,0.2300,0.2300,0.2300,0.2300,100
2019-08-05,0.2300,0.2300,0.2300,0.2300,100
2019-08-02,0.2300,0.2300,0.2300,0.2300,100
2019-08-01,0.2300,0.2300,0.2300,0.2300,100
2019-07-31,0.2300,0.2300,0.2300,0.2300,100
2019-07-30,0.2300,0.2300,0.2300,0.2300,100
2019-07-29,0.2300,0.2300,0.2300,0.2300,100
2019-07-26,0.4760,0.4760,0.4760,0.4760,0
2019-07-25,0.4760,0.4760,0.4760,0.4760,0
2019-07-24,0.4760,0.4760,0.4760,0.4760,0
2019-07-23,0.4760,0.4760,0.4760,0.4760,100
2019-07-22,0.4980,0.4980,0.4980,0.4980,0
2019-07-19,0.2968,0.4980,0.2820,0.4980,12200
2019-07-18,0.2968,0.2968,0.2968,0.2968,1600
2019-07-17,0.2100,0.2100,0.2100,0.2100,0
2019-07-16,0.2500,0.2500,0.2100,0.2100,700
2019-07-15,0.3000,0.3000,0.2500,0.2500,18800
2019-07-12,0.3000,0.3000,0.3000,0.3000,0
2019-07-11,0.3000,0.3000,0.3000,0.3000,3000
2019-07-10,0.3150,0.3150,0.3150,0.3150,0
2019-07-09,0.3150,0.3150,0.3150,0.3150,0
2019-07-08,0.3150,0.3150,0.3150,0.3150,5300
2019-07-05,0.3150,0.3150,0.3150,0.3150,2300
2019-07-03,0.3500,0.3500,0.3500,0.3500,0
2019-07-02,0.3300,0.3500,0.3000,0.3500,10700
2019-07-01,0.3000,0.3000,0.3000,0.3000,4700
2019-06-28,0.2800,0.3300,0.2800,0.3300,15400
2019-06-27,0.3400,0.3400,0.3400,0.3400,7500
2019-06-26,0.3100,0.3900,0.3100,0.3900,8400
2019-06-25,0.3500,0.3500,0.3500,0.3500,0
2019-06-24,0.3900,0.3990,0.2600,0.3500,41800
2019-06-21,0.5100,0.5100,0.3900,0.3955,6900
2019-06-20,0.6150,0.6150,0.4000,0.5000,35458
2019-06-19,0.5200,0.7600,0.4000,0.4800,97247
2019-06-18,0.2250,0.8625,0.2250,0.5200,177100
2019-06-17,0.1612,0.1612,0.1612,0.1612,1000
2019-06-14,0.2000,0.2000,0.2000,0.2000,0
2019-06-13,0.2000,0.2000,0.2000,0.2000,0
2019-06-12,0.2000,0.2000,0.2000,0.2000,0
2019-06-11,0.2000,0.2000,0.2000,0.2000,0
2019-06-06,0.2000,0.2000,0.2000,0.2000,0
2019-06-05,0.2000,0.2000,0.2000,0.2000,0
2019-06-03,0.2000,0.2000,0.2000,0.2000,0
2019-05-31,0.2000,0.2000,0.2000,0.2000,0
2019-05-30,0.2000,0.2000,0.2000,0.2000,2500
2019-05-29,0.2000,0.2000,0.2000,0.2000,5207
2019-05-28,0.1300,0.1300,0.1300,0.1300,3600
2019-05-24,0.2200,0.2200,0.2200,0.2200,0
2019-05-23,0.2200,0.2200,0.2200,0.2200,0
2019-05-22,0.2200,0.2200,0.2200,0.2200,4500
2019-05-21,0.2092,0.2092,0.2092,0.2092,0
2019-05-20,0.2092,0.2092,0.2092,0.2092,0
2019-05-17,0.2092,0.2092,0.2092,0.2092,0
2019-05-16,0.2092,0.2092,0.2092,0.2092,0
2019-05-15,0.2092,0.2092,0.2092,0.2092,0
2019-05-14,0.2092,0.2092,0.2092,0.2092,0
2019-05-13,0.2092,0.2092,0.2092,0.2092,0
2019-05-10,0.2092,0.2092,0.2092,0.2092,0
2019-05-09,0.1800,0.2092,0.1800,0.2092,3000
2019-05-08,0.1500,0.1500,0.1500,0.1500,0
2019-05-07,0.1500,0.1500,0.1500,0.1500,0
2019-05-06,0.1100,0.1500,0.1100,0.1500,5512
2019-05-03,0.2000,0.2000,0.2000,0.2000,0
2019-05-02,0.2000,0.2000,0.2000,0.2000,0
2019-05-01,0.2000,0.2000,0.2000,0.2000,0
2019-04-30,0.2000,0.2000,0.2000,0.2000,0
2019-04-29,0.2000,0.2000,0.2000,0.2000,0
2019-04-25,0.2249,0.2249,0.2000,0.2000,4900
2019-04-24,0.1388,0.1388,0.1388,0.1388,0
2019-04-23,0.1388,0.1388,0.1388,0.1388,0
2019-04-22,0.1388,0.1388,0.1388,0.1388,0
2019-04-18,0.1388,0.1388,0.1388,0.1388,0
2019-04-17,0.1388,0.1388,0.1388,0.1388,0
2019-04-15,0.1388,0.1388,0.1388,0.1388,0
2019-04-12,0.1388,0.1388,0.1388,0.1388,0
2019-04-11,0.1388,0.1388,0.1388,0.1388,0
2019-04-10,0.1388,0.1388,0.1388,0.1388,0
2019-04-09,0.1388,0.1388,0.1388,0.1388,0
2019-04-08,0.1388,0.1388,0.1388,0.1388,0
2019-04-05,0.1388,0.1388,0.1388,0.1388,0
2019-04-04,0.1500,0.1500,0.1388,0.1388,6500
2019-04-03,0.1400,0.1400,0.1400,0.1400,0
2019-04-02,0.1100,0.1400,0.1000,0.1400,11000
2019-04-01,0.0900,0.0900,0.0900,0.0900,0
2019-03-29,0.0900,0.0900,0.0900,0.0900,0
2019-03-28,0.0900,0.0900,0.0900,0.0900,0
2019-03-27,0.0900,0.0900,0.0900,0.0900,0
2019-03-26,0.0900,0.0900,0.0900,0.0900,0
2019-03-25,0.0900,0.0900,0.0900,0.0900,0
2019-03-22,0.0900,0.0900,0.0900,0.0900,0
2019-03-21,0.0900,0.0900,0.0900,0.0900,0
2019-03-20,0.0900,0.0900,0.0900,0.0900,5000
2019-03-18,0.0860,0.0860,0.0860,0.0860,0
2019-03-15,0.0860,0.0860,0.0860,0.0860,5000
2019-03-14,0.0950,0.0950,0.0950,0.0950,0
2019-03-13,0.0950,0.0950,0.0950,0.0950,3000
2019-03-12,0.1020,0.1020,0.1020,0.1020,0
2019-03-11,0.1020,0.1020,0.0900,0.1020,61064
2019-03-08,0.0700,0.0700,0.0700,0.0700,0
2019-03-07,0.0700,0.0700,0.0700,0.0700,0
2019-03-06,0.0700,0.0700,0.0700,0.0700,0
2019-03-05,0.0700,0.0700,0.0700,0.0700,0
2019-03-04,0.0700,0.0700,0.0700,0.0700,0
2019-03-01,0.0700,0.0700,0.0700,0.0700,0
2019-02-28,0.0700,0.0700,0.0700,0.0700,0
2019-02-27,0.0700,0.0700,0.0700,0.0700,0
2019-02-26,0.0700,0.0700,0.0700,0.0700,0
2019-02-20,0.0700,0.0700,0.0700,0.0700,0
2019-02-15,0.1000,0.1250,0.0700,0.0700,13000
2019-02-14,0.0700,0.0700,0.0700,0.0700,100
2019-02-13,0.0800,0.0800,0.0800,0.0800,0
2019-02-12,0.0800,0.0800,0.0800,0.0800,0
2019-02-11,0.0800,0.0800,0.0800,0.0800,0
2019-02-08,0.0800,0.0800,0.0800,0.0800,0
2019-02-07,0.0800,0.0800,0.0800,0.0800,0
2019-02-06,0.0800,0.0800,0.0800,0.0800,0
2019-02-05,0.0800,0.0800,0.0800,0.0800,0
2019-02-04,0.0800,0.0800,0.0800,0.0800,0
2019-02-01,0.0800,0.0800,0.0800,0.0800,1500
2019-01-31,0.0800,0.0800,0.0800,0.0800,0
2019-01-30,0.0800,0.0800,0.0800,0.0800,0
2019-01-29,0.0800,0.0800,0.0800,0.0800,0
2019-01-28,0.0800,0.0800,0.0800,0.0800,1010
2019-01-25,0.1000,0.1000,0.1000,0.1000,0
2019-01-24,0.1000,0.1000,0.1000,0.1000,0
2019-01-23,0.1000,0.1000,0.1000,0.1000,0
2019-01-18,0.1000,0.1000,0.1000,0.1000,0
2019-01-17,0.1000,0.1000,0.1000,0.1000,0
2019-01-16,0.1000,0.1000,0.1000,0.1000,0
2019-01-15,0.1000,0.1000,0.1000,0.1000,0
2019-01-14,0.1000,0.1000,0.1000,0.1000,0
2019-01-11,0.1000,0.1000,0.1000,0.1000,0
2019-01-10,0.1000,0.1000,0.1000,0.1000,0
2019-01-09,0.1000,0.1000,0.1000,0.1000,0
2019-01-08,0.1000,0.1000,0.1000,0.1000,100
2019-01-07,0.1000,0.1000,0.1000,0.1000,0
2019-01-04,0.1000,0.1000,0.1000,0.1000,0
2019-01-03,0.1000,0.1000,0.1000,0.1000,0
2018-12-27,0.1000,0.1000,0.1000,0.1000,0
2018-12-26,0.1000,0.1000,0.1000,0.1000,0
2018-12-24,0.1000,0.1000,0.1000,0.1000,0
2018-12-21,0.1000,0.1000,0.1000,0.1000,0
2018-12-20,0.1000,0.1000,0.1000,0.1000,0
2018-12-18,0.1000,0.1000,0.1000,0.1000,0
2018-12-17,0.1000,0.1000,0.1000,0.1000,5000
2018-12-14,0.1000,0.1000,0.1000,0.1000,0
2018-12-13,0.1000,0.1000,0.1000,0.1000,0
2018-12-12,0.1000,0.1000,0.1000,0.1000,0
2018-12-11,0.1000,0.1000,0.1000,0.1000,0
2018-12-10,0.1000,0.1000,0.1000,0.1000,0
2018-12-07,0.1000,0.1000,0.1000,0.1000,0
2018-12-06,0.1000,0.1000,0.1000,0.1000,5000
2018-12-04,0.0845,0.0845,0.0845,0.0845,140
2018-12-03,0.1062,0.1062,0.1062,0.1062,0
2018-11-30,0.1062,0.1062,0.1062,0.1062,0
2018-11-29,0.1062,0.1062,0.1062,0.1062,100
2018-11-28,0.1000,0.1000,0.1000,0.1000,0
2018-11-27,0.1000,0.1000,0.1000,0.1000,0
2018-11-26,0.1000,0.1000,0.1000,0.1000,0
2018-11-21,0.1000,0.1000,0.1000,0.1000,0
2018-11-20,0.1000,0.1000,0.1000,0.1000,0
2018-11-19,0.1000,0.1000,0.1000,0.1000,0
2018-11-16,0.1000,0.1000,0.1000,0.1000,0
2018-11-15,0.1000,0.1000,0.1000,0.1000,0
2018-11-14,0.1000,0.1000,0.1000,0.1000,0
2018-11-13,0.1000,0.1000,0.1000,0.1000,0
2018-11-12,0.1000,0.1000,0.1000,0.1000,0
2018-11-09,0.1000,0.1000,0.1000,0.1000,0
2018-11-08,0.1000,0.1000,0.1000,0.1000,0
2018-11-07,0.1000,0.1000,0.1000,0.1000,0
2018-11-06,0.1000,0.1000,0.1000,0.1000,0
2018-11-05,0.1000,0.1000,0.1000,0.1000,0
2018-11-02,0.1000,0.1000,0.1000,0.1000,0
2018-11-01,0.1000,0.1000,0.1000,0.1000,0
2018-10-31,0.1000,0.1000,0.1000,0.1000,0
2018-10-30,0.1000,0.1000,0.1000,0.1000,5000
2018-10-29,0.0800,0.0800,0.0800,0.0800,0
2018-10-26,0.0800,0.0800,0.0800,0.0800,0
2018-10-25,0.0800,0.0800,0.0800,0.0800,0
2018-10-24,0.0800,0.0800,0.0800,0.0800,0
2018-10-23,0.0800,0.0800,0.0800,0.0800,0
2018-10-22,0.0800,0.0800,0.0800,0.0800,0
2018-10-19,0.0800,0.0800,0.0800,0.0800,0
2018-10-18,0.0800,0.0800,0.0800,0.0800,0
2018-10-17,0.0800,0.0800,0.0800,0.0800,0
2018-10-16,0.0800,0.0800,0.0800,0.0800,0
2018-10-15,0.0800,0.0800,0.0800,0.0800,0
2018-10-12,0.0800,0.0800,0.0800,0.0800,0
2018-10-11,0.0800,0.0800,0.0800,0.0800,200
2018-10-10,0.0800,0.0800,0.0800,0.0800,0
2018-10-09,0.0800,0.0800,0.0800,0.0800,0
2018-10-08,0.0800,0.0800,0.0800,0.0800,0
2018-10-05,0.0800,0.0800,0.0800,0.0800,100
2018-10-04,0.1101,0.1101,0.1101,0.1101,0
2018-10-03,0.1101,0.1101,0.1101,0.1101,0
2018-10-02,0.1101,0.1101,0.1101,0.1101,0
2018-10-01,0.1101,0.1101,0.1101,0.1101,0
2018-09-28,0.1101,0.1101,0.1101,0.1101,0
2018-09-27,0.1101,0.1101,0.1101,0.1101,0
2018-09-26,0.1101,0.1101,0.1101,0.1101,0
2018-09-25,0.1101,0.1101,0.1101,0.1101,0
2018-09-24,0.1101,0.1101,0.1101,0.1101,0
2018-09-21,0.1101,0.1101,0.1101,0.1101,0
2018-09-20,0.1101,0.1101,0.1101,0.1101,0
2018-09-19,0.1101,0.1101,0.1101,0.1101,0
2018-09-18,0.1101,0.1101,0.1101,0.1101,0
2018-09-17,0.1101,0.1101,0.1101,0.1101,1
2018-09-14,0.1101,0.1101,0.1101,0.1101,0
2018-09-13,0.1101,0.1101,0.1101,0.1101,400
2018-09-12,0.1150,0.1150,0.1150,0.1150,0
2018-09-11,0.1150,0.1150,0.1150,0.1150,0
2018-09-10,0.1150,0.1150,0.1150,0.1150,0
2018-09-07,0.1150,0.1150,0.1150,0.1150,0
2018-09-06,0.1150,0.1150,0.1150,0.1150,0
2018-09-05,0.1150,0.1150,0.1150,0.1150,0
2018-09-04,0.1150,0.1150,0.1150,0.1150,141300
2018-08-31,0.1110,0.1110,0.1110,0.1110,0
2018-08-30,0.1150,0.1150,0.1110,0.1110,5100
2018-08-29,0.1101,0.1101,0.1101,0.1101,0
2018-08-28,0.1101,0.1101,0.1101,0.1101,0
2018-08-27,0.1101,0.1101,0.1101,0.1101,0
2018-08-24,0.1101,0.1101,0.1101,0.1101,0
2018-08-23,0.1101,0.1101,0.1101,0.1101,0
2018-08-22,0.1101,0.1101,0.1101,0.1101,600
2018-08-21,0.1110,0.1110,0.1110,0.1110,0
2018-08-20,0.1110,0.1110,0.1110,0.1110,14300
2018-08-17,0.1150,0.1150,0.1150,0.1150,0
2018-08-16,0.1150,0.1150,0.1150,0.1150,10
2018-08-15,0.1150,0.1150,0.1150,0.1150,0
2018-08-14,0.1150,0.1150,0.1150,0.1150,6
2018-08-13,0.1200,0.1200,0.1150,0.1150,16000
2018-08-10,0.1200,0.1200,0.1200,0.1200,100
2018-08-09,0.1200,0.1200,0.1200,0.1200,600
2018-08-08,0.1200,0.1200,0.1200,0.1200,0
2018-08-07,0.1200,0.1200,0.1200,0.1200,100
2018-08-06,0.1280,0.1280,0.1280,0.1280,0
2018-08-03,0.1280,0.1280,0.1280,0.1280,0
2018-08-02,0.1280,0.1280,0.1280,0.1280,0
2018-08-01,0.1280,0.1280,0.1280,0.1280,0
2018-07-31,0.1280,0.1280,0.1280,0.1280,0
2018-07-30,0.1280,0.1280,0.1280,0.1280,0
